"","subject","age_months","gender","outcome_order","domain","task","expected","unexpected","diff_log"
"298",56,15.4,"male","unexp_first","social","reach",3.07165296384946,3.15674404376119,0.0850910799117317
"299",59,15.9,"male","unexp_first","physical","containment",2.10413415427021,2.03339760317843,-0.0707365510917786
"300",59,15.9,"male","unexp_first","physical","support",1.66392609771817,2.91885122921803,1.25492513149986
"301",59,15.9,"male","unexp_first","social","drink",2.61140401575514,2.80991937441943,0.198515358664284
"302",59,15.9,"male","unexp_first","social","fairness",3.05166082621322,3.34663839741172,0.294977571198505
"303",59,15.9,"male","unexp_first","social","reach",2.25185454482281,3.27433712785466,1.02248258303185
"304",59,15.9,"male","unexp_first","social","snack",3.1108450806545,2.98701616071363,-0.12382891994087
"305",61,16.3,"female","exp_first","physical","support",2.16102152867226,2.5922651681085,0.431243639436241
"306",61,16.3,"female","exp_first","social","reach",2.48088789019308,1.90312600894609,-0.577761881246989
"307",61,16.3,"female","exp_first","social","snack",3.16968558067743,2.99706649656713,-0.172619084110301
"308",62,14.5,"female","exp_first","physical","containment",3.28391422104742,3.08007342198774,-0.203840799059681
"309",62,14.5,"female","exp_first","physical","continuity",3.03183727819611,3.3178157727231,0.285978494526997
"310",62,14.5,"female","exp_first","physical","solidity",3.17604915209557,3.11794990627824,-0.0580992458173273
"311",62,14.5,"female","exp_first","physical","support",3.1896529661913,3.10368941505908,-0.0859635511322141
"312",62,14.5,"female","exp_first","social","drink",3.33923675430298,3.30266485750136,-0.0365718968016195
"313",62,14.5,"female","exp_first","social","fairness",3.22768645455036,3.29714705289336,0.0694605983429994
"314",62,14.5,"female","exp_first","social","reach",3.38502452241655,3.33191760728986,-0.0531069151266927
"315",62,14.5,"female","exp_first","social","snack",3.3322045101752,3.32059822191261,-0.0116062882625982
"316",63,15,"male","unexp_first","physical","support",2.87016905057865,2.86789890204411,-0.00227014853453911
"317",63,15,"male","unexp_first","social","snack",3.02916704964023,3.22976426068615,0.20059721104592
"318",64,15,"male","unexp_first","physical","containment",3.23159459727598,3.34920208654377,0.117607489267799
"319",64,15,"male","unexp_first","physical","continuity",2.70805020110221,3.19948911106801,0.4914389099658
"320",64,15,"male","unexp_first","physical","solidity",3.13856605884083,3.06152001409199,-0.0770460447488333
"321",64,15,"male","unexp_first","social","drink",2.96040251219554,3.06123380270033,0.100831290504797
"322",64,15,"male","unexp_first","social","reach",2.82166532360982,2.52492510870857,-0.296740214901243
"323",65,17.3,"female","exp_first","physical","solidity",3.05910188748658,3.18304137185898,0.123939484372404
"324",65,17.3,"female","exp_first","physical","support",2.89037175789616,2.93810316071735,0.0477314028211899
"325",65,17.3,"female","exp_first","social","fairness",2.77645292798661,1.97580029452852,-0.800652633458088
"326",65,17.3,"female","exp_first","social","reach",3.24056405925984,2.86047822761802,-0.380085831641819
"327",65,17.3,"female","exp_first","social","snack",3.31345846735415,3.20082333408115,-0.112635133273001
"328",66,27,"female","exp_first","physical","containment",3.02529107579554,2.484906649788,-0.540384426007535
"329",66,27,"female","exp_first","physical","continuity",2.99439448071233,2.32238772029023,-0.672006760422105
"330",66,27,"female","exp_first","physical","solidity",3.3406562009572,2.78993736057439,-0.550718840382811
"331",66,27,"female","exp_first","physical","support",3.04261585945284,3.00963517872298,-0.0329806807298589
"332",66,27,"female","exp_first","social","drink",3.08324419280818,3.11797363135209,0.0347294385439056
"333",66,27,"female","exp_first","social","fairness",3.14163155778668,2.82484946884846,-0.316782088938222
"334",66,27,"female","exp_first","social","reach",3.11884865518574,2.75127893565303,-0.367569719532707
"335",66,27,"female","exp_first","social","snack",2.89922137317315,3.22499856461313,0.325777191439988
"336",67,19.6,"female","unexp_first","physical","containment",2.17928687664955,3.04832472367316,0.86903784702361
"337",67,19.6,"female","unexp_first","physical","continuity",2.42570147462579,2.79239134953596,0.366689874910169
"338",67,19.6,"female","unexp_first","physical","solidity",2.96247505179751,3.23001356927866,0.267538517481148
"339",67,19.6,"female","unexp_first","physical","support",3.20761263258949,3.32790958589232,0.120296953302833
"340",67,19.6,"female","unexp_first","social","drink",3.2470467018349,3.38770190018727,0.140655198352374
"341",67,19.6,"female","unexp_first","social","fairness",2.7197805408877,3.09064011981839,0.370859578930689
"342",67,19.6,"female","unexp_first","social","reach",3.10815336606899,3.13076855735793,0.0226151912889447
"343",67,19.6,"female","unexp_first","social","snack",3.39182021984956,3.28824245827316,-0.103577761576394
"344",68,17.9,"female","unexp_first","physical","containment",1.97962120639763,2.46129678414887,0.481675577751242
"345",68,17.9,"female","unexp_first","physical","continuity",2.68642773708904,3.05022045883806,0.363792721749016
"346",68,17.9,"female","unexp_first","physical","solidity",3.07402753770326,2.68375750853317,-0.39027002917009
"347",68,17.9,"female","unexp_first","physical","support",2.11866225483312,2.5922651681085,0.473602913275383
"348",68,17.9,"female","unexp_first","social","drink",3.30602070429445,3.26498142366696,-0.0410392806274844
"349",68,17.9,"female","unexp_first","social","fairness",3.30367236152828,3.25707491354986,-0.0465974479784212
"350",68,17.9,"female","unexp_first","social","reach",2.7626801685888,2.8943797792937,0.131699610704904
"351",68,17.9,"female","unexp_first","social","snack",1.93441576962958,2.50604350009732,0.571627730467738
"352",69,20.24,"female","exp_first","physical","containment",2.22786154679811,3.02334744058696,0.795485893788855
"353",69,20.24,"female","exp_first","physical","continuity",2.64172755817114,2.51769647261099,-0.124031085560147
"354",69,20.24,"female","exp_first","physical","solidity",3.32059822191261,3.18800416120111,-0.132594060711492
"355",69,20.24,"female","exp_first","physical","support",3.21084365317094,3.08190996979504,-0.128933683375893
"356",69,20.24,"female","exp_first","social","drink",3.0089950674324,2.93280103912729,-0.0761940283051099
"357",69,20.24,"female","exp_first","social","fairness",3.37731564965877,2.8859371608283,-0.491378488830469
"358",69,20.24,"female","exp_first","social","reach",3.08274365054362,3.1652547334291,0.0825110828854823
"359",69,20.24,"female","exp_first","social","snack",3.40119738166216,3.32059822191261,-0.0805991597495499
"360",71,15.1,"female","unexp_first","physical","containment",2.98163334917449,2.32238772029023,-0.659245628884264
"361",71,15.1,"female","unexp_first","physical","continuity",2.99439448071233,3.33505757915761,0.340663098445279
"362",71,15.1,"female","unexp_first","physical","solidity",2.26309732148693,2.79728133483015,0.534184013343226
"363",71,15.1,"female","unexp_first","physical","support",2.68375750853317,2.484906649788,-0.198850858745165
"364",71,15.1,"female","unexp_first","social","drink",2.90055559618628,3.34466958427066,0.444113988084379
"365",71,15.1,"female","unexp_first","social","fairness",2.84047478675154,3.29222497568793,0.451750188936385
"366",71,15.1,"female","unexp_first","social","reach",3.05478283554598,3.05612062838764,0.0013377928416598
"367",71,15.1,"female","unexp_first","social","snack",3.01160562271028,2.7937255725491,-0.217880050161183
"368",72,24.6,"female","unexp_first","physical","containment",3.26270130440823,2.58926666511224,-0.673434639295988
"369",72,24.6,"female","unexp_first","physical","continuity",2.67267236202056,3.04452243772342,0.371850075702864
"370",72,24.6,"female","unexp_first","physical","solidity",2.79861555784329,2.8142103969306,0.0155948390873113
"371",72,24.6,"female","unexp_first","physical","support",2.28645571106416,3.03687421688517,0.750418505821004
"372",72,24.6,"female","unexp_first","social","drink",2.8917059809093,3.11440856518759,0.222702584278288
"373",72,24.6,"female","unexp_first","social","fairness",3.1262169943855,3.12232593889253,-0.00389105549296653
"374",72,24.6,"female","unexp_first","social","reach",2.57069178505439,2.65160025346264,0.0809084684082491
"375",72,24.6,"female","unexp_first","social","snack",2.8402473707136,3.31041631576749,0.47016894505389
"376",73,22.14,"female","exp_first","physical","containment",3.1561489949599,3.26575941076705,0.109610415807155
"377",73,22.14,"female","exp_first","physical","continuity",3.00835283296304,3.28241384567219,0.27406101270915
"378",73,22.14,"female","exp_first","physical","solidity",3.35053630955691,3.19458313229916,-0.155953177257755
"379",73,22.14,"female","exp_first","physical","support",3.40119738166216,3.40119738166216,0
"380",73,22.14,"female","exp_first","social","drink",3.17437551153754,3.23377764399961,0.0594021324620697
"381",73,22.14,"female","exp_first","social","fairness",3.20281838797234,3.35439638822266,0.151578000250318
"382",73,22.14,"female","exp_first","social","reach",3.27754824353936,3.40119738166216,0.123649138122791
"383",73,22.14,"female","exp_first","social","snack",3.35620001573142,3.40119738166216,0.0449973659307359
"384",75,23.24,"female","unexp_first","physical","containment",2.75238601492226,2.79971738962803,0.0473313747057724
"385",75,23.24,"female","unexp_first","physical","continuity",3.05099495222904,3.04452243772342,-0.00647251450561726
"386",75,23.24,"female","unexp_first","physical","solidity",2.81793983066969,3.1561489949599,0.338209164290204
"387",75,23.24,"female","unexp_first","physical","support",2.63619609733423,2.91668906621354,0.280492968879312
"388",75,23.24,"female","unexp_first","social","drink",3.06472514504094,3.31150143930186,0.246776294260914
"389",75,23.24,"female","unexp_first","social","fairness",3.33724865706188,3.21532972186145,-0.121918935200432
"390",75,23.24,"female","unexp_first","social","reach",2.64172755817114,2.76148310582727,0.119755547656134
"391",75,23.24,"female","unexp_first","social","snack",2.99573227355399,3.19755535731653,0.201823083762541
"392",77,22.16,"male","unexp_first","physical","containment",2.86105737022739,2.29051251175978,-0.570544858467613
"393",77,22.16,"male","unexp_first","physical","continuity",2.92367895591393,2.9590682891824,0.035389333268466
"394",77,22.16,"male","unexp_first","physical","support",2.93810316071735,2.71071331852169,-0.227389842195661
"395",77,22.16,"male","unexp_first","social","drink",2.33928645984447,2.964415895509,0.625129435664521
"396",77,22.16,"male","unexp_first","social","fairness",2.79013303189069,2.20017008756598,-0.589962944324715
"397",81,16.18,"male","exp_first","physical","containment",3.1108450806545,2.54631527791664,-0.564529802737852
"398",81,16.18,"male","exp_first","physical","continuity",3.35607694638169,3.14242665270479,-0.213650293676891
"399",81,16.18,"male","exp_first","physical","solidity",3.28824245827316,2.93172694357808,-0.356515514695086
"400",81,16.18,"male","exp_first","physical","support",2.50470927708418,2.50143595173921,-0.00327332534496882
"401",81,16.18,"male","exp_first","social","fairness",3.23815775441765,3.14735130645947,-0.0908064479581814
"402",81,16.18,"male","exp_first","social","reach",2.62443606106108,2.77909362383591,0.154657562774831
"403",81,16.18,"male","exp_first","social","snack",2.87694873756402,3.08507737388984,0.208128636325817
"404",82,16.9,"male","exp_first","physical","containment",3.07639017657145,3.15273602236366,0.0763458457922104
"405",82,16.9,"male","exp_first","physical","continuity",2.90628721320206,2.98163334917449,0.075346135972425
"406",82,16.9,"male","exp_first","physical","solidity",2.99706649656713,3.18635263316264,0.189286136595513
"407",82,16.9,"male","exp_first","physical","support",2.89037175789616,3.19948911106801,0.309117353171846
"408",82,16.9,"male","exp_first","social","drink",3.26556574960213,3.31150143930186,0.0459356896997218
"409",82,16.9,"male","exp_first","social","fairness",3.1262169943855,2.95509462782216,-0.171122366563331
"410",82,16.9,"male","exp_first","social","reach",3.02990116916924,3.21967871531679,0.18977754614755
"411",82,16.9,"male","exp_first","social","snack",3.28091121578765,3.37413213015359,0.0932209143659404
"412",83,17,"female","unexp_first","physical","containment",3.06712226964066,3.11617842662986,0.0490561569891943
"413",83,17,"female","unexp_first","physical","continuity",3.14509688126067,2.95491027903374,-0.190186602226937
"414",83,17,"female","unexp_first","physical","solidity",2.99506449389645,3.25037449192757,0.255309998031117
"415",83,17,"female","unexp_first","physical","support",2.97552956623647,2.99573227355399,0.0202027073175191
"416",83,17,"female","unexp_first","social","drink",2.99506449389645,3.24167034479852,0.246605850902062
"417",83,17,"female","unexp_first","social","fairness",3.22064417192494,3.14544835631338,-0.0751958156115591
"418",83,17,"female","unexp_first","social","reach",2.87283927913452,3.02929909719307,0.15645981805855
"419",83,17,"female","unexp_first","social","snack",2.92959247104945,3.36448353703776,0.434891065988316
"420",84,23.8,"male","exp_first","physical","containment",3.19129905709797,2.92530980925744,-0.265989247840521
"421",84,23.8,"male","exp_first","physical","continuity",3.3305798144482,3.13200989184654,-0.198569922601663
"422",84,23.8,"male","exp_first","physical","solidity",3.37413213015359,3.28690823526003,-0.0872238948935662
"423",84,23.8,"male","exp_first","physical","support",3.18635263316264,3.35759374418002,0.171241111017383
"424",84,23.8,"male","exp_first","social","drink",3.40119738166216,3.40119738166216,0
"425",84,23.8,"male","exp_first","social","fairness",3.40119738166216,2.99351743322444,-0.407679948437717
"426",84,23.8,"male","exp_first","social","reach",3.38502452241655,3.20186447904166,-0.18316004337489
"427",84,23.8,"male","exp_first","social","snack",3.37690468909311,3.36309753542989,-0.0138071536632256
"428",86,18.8,"male","unexp_first","physical","containment",2.40514168131914,3.28391422104742,0.878772539728285
"429",86,18.8,"male","unexp_first","physical","support",2.74727091425549,3.11262602502549,0.365355110769999
"430",86,18.8,"male","unexp_first","social","drink",2.7562680100142,2.99102954402708,0.234761534012888
"431",86,18.8,"male","unexp_first","social","fairness",3.10065021341349,2.82747070232833,-0.273179511085154
"432",86,18.8,"male","unexp_first","social","snack",2.89037175789616,3.22817821753051,0.33780645963435
"433",87,17.3,"male","exp_first","physical","containment",3.33932197794407,3.13723183582769,-0.202090142116377
"434",87,17.3,"male","exp_first","physical","continuity",3.31758324162102,3.03687421688517,-0.280709024735855
"435",87,17.3,"male","exp_first","physical","solidity",3.28674657168158,3.25037449192757,-0.0363720797540097
"436",87,17.3,"male","exp_first","physical","support",2.92959247104945,2.82849635417808,-0.101096116871369
"437",87,17.3,"male","exp_first","social","drink",3.40119738166216,3.25106008514836,-0.1501372965138
"438",87,17.3,"male","exp_first","social","fairness",3.35130041051753,3.36362722299819,0.0123268124806581
"439",87,17.3,"male","exp_first","social","reach",3.35327582410197,3.36992358891505,0.0166477648130803
"440",87,17.3,"male","exp_first","social","snack",3.33932197794407,3.37275944634162,0.0334374683975538
"441",92,23.19,"female","exp_first","physical","containment",3.19785645764413,2.82137888640921,-0.376477571234912
"442",92,23.19,"female","exp_first","physical","continuity",2.5828870581482,2.98971420122843,0.406827143080224
"443",92,23.19,"female","exp_first","physical","solidity",3.19755535731653,3.00963517872298,-0.187920178593549
"444",92,23.19,"female","exp_first","physical","support",2.54944517092557,3.1646308100158,0.615185639090233
"445",92,23.19,"female","exp_first","social","drink",3.37413213015359,3.40119738166216,0.0270652515085614
"446",92,23.19,"female","exp_first","social","fairness",3.40119738166216,3.40119738166216,0
"447",92,23.19,"female","exp_first","social","reach",3.30146567659995,2.32246646354787,-0.978999213052079
"448",92,23.19,"female","exp_first","social","snack",3.33932197794407,3.25634909449721,-0.0829728834468573
"449",93,19.26,"female","exp_first","physical","containment",3.30615383297526,2.54002594900908,-0.766127883966181
"450",93,19.26,"female","exp_first","physical","continuity",2.97410980954083,3.31491301306514,0.340803203524318
"451",93,19.26,"female","exp_first","physical","solidity",3.39180764131232,2.55567572067621,-0.836131920636109
"452",93,19.26,"female","exp_first","social","drink",3.26556574960213,3.09820659061131,-0.167359158990826
"453",93,19.26,"female","exp_first","social","fairness",3.35902245661144,3.31820046209119,-0.0408219945202548
"454",93,19.26,"female","exp_first","social","reach",3.17067372305032,3.26364183873791,0.0929681156875843
"455",94,23.9,"female","exp_first","physical","containment",2.79971738962803,2.60712428251225,-0.192593107115785
"456",94,23.9,"female","exp_first","physical","continuity",2.73443695627541,3.07454345397828,0.340106497702876
"457",94,23.9,"female","exp_first","physical","solidity",2.85088398638905,2.54944517092557,-0.301438815463475
"458",94,23.9,"female","exp_first","physical","support",2.34564458245449,2.61885462229774,0.273210039843246
"459",94,23.9,"female","exp_first","social","drink",3.30307952570363,2.88903037607196,-0.414049149631669
"460",94,23.9,"female","exp_first","social","fairness",3.25877704162039,3.35594079007403,0.0971637484536476
"461",94,23.9,"female","exp_first","social","reach",3.075363543246,2.79884735257214,-0.276516190673858
"462",97,20.2,"female","exp_first","physical","containment",1.67896397508271,1.89311196348834,0.214147988405632
"463",97,20.2,"female","exp_first","physical","continuity",2.96173851773828,2.93172694357808,-0.0300115741601998
"464",97,20.2,"female","exp_first","physical","solidity",2.69866046075237,2.54317555791198,-0.155484902840395
"465",97,20.2,"female","exp_first","social","drink",1.99739415575392,2.92419883554463,0.926804679790707
"466",97,20.2,"female","exp_first","social","fairness",3.0495665846101,2.49152188890672,-0.558044695703381
"467",97,20.2,"female","exp_first","social","reach",2.55834594923209,2.91853023952599,0.3601842902939
"468",98,20.9,"male","exp_first","physical","containment",3.28840188751681,2.46129678414887,-0.827105103367944
"469",98,20.9,"male","exp_first","physical","continuity",1.9822914349535,2.94654202936322,0.964250594409716
"470",98,20.9,"male","exp_first","physical","solidity",3.38096742675945,3.16124671203156,-0.219720714727887
"471",98,20.9,"male","exp_first","physical","support",3.27638973106881,2.84258109405982,-0.433808637008991
"472",98,20.9,"male","exp_first","social","drink",2.33153448304016,2.35481628521949,0.0232818021793357
"473",98,20.9,"male","exp_first","social","fairness",3.36362722299819,3.36668532935701,0.00305810635882109
"474",98,20.9,"male","exp_first","social","reach",3.17571151708028,3.0273554619845,-0.148356055095777
"475",98,20.9,"male","exp_first","social","snack",3.24259235148552,3.33210914037875,0.0895167888932291
"476",99,16.3,"male","unexp_first","physical","containment",1.98513086220859,1.71559810826249,-0.269532753946104
"477",99,16.3,"male","unexp_first","physical","solidity",3.0496589466863,2.6616571615325,-0.388001785153798
"478",99,16.3,"male","unexp_first","physical","support",2.50143595173921,2.85876641848083,0.357330466741623
"479",99,16.3,"male","unexp_first","social","drink",2.61140401575514,2.93494007737604,0.323536061620898
"480",99,16.3,"male","unexp_first","social","fairness",1.97580029452852,2.37921831901496,0.40341802448644
"481",99,16.3,"male","unexp_first","social","reach",2.46054820595596,3.11663404642303,0.656085840467069
"482",99,16.3,"male","unexp_first","social","snack",2.70805020110221,2.93306116659122,0.225010965489005
"483",100,19.7,"male","unexp_first","physical","containment",2.63332665490627,2.96527306606928,0.331946411163009
"484",100,19.7,"male","unexp_first","physical","solidity",3.40119738166216,2.92100872735805,-0.480188654304101
"485",100,19.7,"male","unexp_first","physical","support",3.15102515796003,3.32503602069659,0.174010862736565
"486",100,19.7,"male","unexp_first","social","drink",1.83231440539447,2.91334096557258,1.08102656017811
"487",100,19.7,"male","unexp_first","social","reach",2.87056913059999,3.14470606520172,0.27413693460173
"488",100,19.7,"male","unexp_first","social","snack",3.32790958589232,3.28374806868533,-0.044161517206998
"489",101,22.5,"female","unexp_first","physical","continuity",2.62152485085362,2.76757618041624,0.146051329562618
"490",101,22.5,"female","unexp_first","physical","solidity",2.71470358559295,3.26270130440823,0.547997718815284
"491",101,22.5,"female","unexp_first","social","drink",2.69054133631387,3.11797363135209,0.427432295038218
"492",101,22.5,"female","unexp_first","social","fairness",3.08862602044669,3.35130041051753,0.262674390070845
"493",101,22.5,"female","unexp_first","social","snack",3.00766084441926,3.08690720056692,0.0792463561476522
"494",103,16.5,"female","exp_first","physical","continuity",3.40119738166216,3.40119738166216,0
"495",103,16.5,"female","exp_first","social","drink",2.88948128588719,2.70536563573154,-0.184115650155649
"496",103,16.5,"female","exp_first","social","fairness",3.40119738166216,3.40119738166216,0
"497",104,17.8,"male","exp_first","physical","containment",3.27336401015227,3.15785112303043,-0.115512887121844
"498",104,17.8,"male","exp_first","physical","continuity",3.01427585126616,2.95491027903374,-0.0593655722324242
"499",104,17.8,"male","exp_first","physical","solidity",3.24079668148973,3.18635263316264,-0.0544440483270847
"500",104,17.8,"male","exp_first","physical","support",1.96850998097255,2.96527306606928,0.996763085096728
"501",104,17.8,"male","exp_first","social","drink",3.36031975586598,3.13735749817313,-0.222962257692848
"502",104,17.8,"male","exp_first","social","fairness",3.33252051586594,3.2329358104365,-0.0995847054294368
"503",104,17.8,"male","exp_first","social","reach",2.94077338927323,2.86506539162493,-0.0757079976483053
"504",105,15.9,"female","unexp_first","physical","containment",2.68102152871429,2.80214752448133,0.121125995767035
"505",105,15.9,"female","unexp_first","physical","continuity",3.31028926325847,3.28091121578765,-0.0293780474708143
"506",105,15.9,"female","unexp_first","physical","solidity",2.82032931806707,3.20274644293832,0.382417124871243
"507",105,15.9,"female","unexp_first","physical","support",2.63905732961526,3.06152001409199,0.422462684476736
"508",105,15.9,"female","unexp_first","social","drink",3.20894685560263,3.31150143930186,0.10255458369923
"509",105,15.9,"female","unexp_first","social","fairness",2.78468342712313,3.19740809524409,0.412724668120969
"510",105,15.9,"female","unexp_first","social","reach",3.11884865518574,2.88769079114291,-0.23115786404283
"511",105,15.9,"female","unexp_first","social","snack",3.29731725117476,3.37275944634162,0.0754421951668585
"512",106,21.4,"female","exp_first","physical","containment",3.31054301339402,3.23001356927866,-0.0805294441153679
"513",106,21.4,"female","exp_first","physical","continuity",3.23426482583185,3.40119738166216,0.166932555830301
"514",106,21.4,"female","exp_first","physical","solidity",3.34631392467706,1.94591014905531,-1.40040377562175
"515",106,21.4,"female","exp_first","physical","support",3.40119738166216,2.98770010185673,-0.413497279805429
"516",106,21.4,"female","exp_first","social","drink",3.34631392467706,3.33182144179281,-0.0144924828842496
"517",106,21.4,"female","exp_first","social","fairness",3.30367236152828,3.29878237623409,-0.00488998529419193
"518",106,21.4,"female","exp_first","social","reach",3.3462384973814,3.30280346944161,-0.0434350279397848
"519",106,21.4,"female","exp_first","social","snack",3.21084365317094,3.34631392467706,0.135470271506127
"520",107,24.3,"male","exp_first","physical","containment",3.22684399451738,3.16968558067743,-0.0571584138399484
"521",107,24.3,"male","exp_first","physical","continuity",3.32482440287758,3.2092294478164,-0.115594955061186
"522",107,24.3,"male","exp_first","physical","solidity",2.48290197153562,3.40119738166216,0.918295410126533
"523",107,24.3,"male","exp_first","physical","support",2.8724340572095,3.06152001409199,0.189085956882497
"524",107,24.3,"male","exp_first","social","drink",3.24236285252247,3.40119738166216,0.158834529139685
"525",107,24.3,"male","exp_first","social","fairness",3.25877704162039,2.93648943999113,-0.322287601629257
"526",107,24.3,"male","exp_first","social","reach",3.19232319474718,2.70402605080248,-0.488297143944691
"527",107,24.3,"male","exp_first","social","snack",3.03495298670727,3.31769966915859,0.282746682451322
"528",108,24.3,"female","unexp_first","physical","containment",2.61006979274201,2.4748563139345,-0.135213478807508
"529",108,24.3,"female","unexp_first","physical","solidity",2.57241856904219,2.99573227355399,0.423313704511802
"530",108,24.3,"female","unexp_first","physical","support",3.40119738166216,2.76506045581899,-0.636136925843166
"531",108,24.3,"female","unexp_first","social","drink",3.31769966915859,3.16489796510998,-0.152801704048613
"532",108,24.3,"female","unexp_first","social","fairness",3.36362722299819,3.40119738166216,0.0375701586639647
"533",108,24.3,"female","unexp_first","social","reach",2.94288979217961,2.99372222262597,0.0508324304463561
"534",108,24.3,"female","unexp_first","social","snack",3.23317312956903,3.33923675430298,0.106063624733953
"535",109,21.5,"female","exp_first","physical","containment",3.25809653802148,3.10906095886099,-0.149035579160488
"536",109,21.5,"female","exp_first","physical","continuity",3.19232319474718,2.39789527279837,-0.794427921948806
"537",109,21.5,"female","exp_first","physical","solidity",3.40119738166216,3.40119738166216,0
"538",109,21.5,"female","exp_first","physical","support",3.40119738166216,3.40119738166216,0
"539",109,21.5,"female","exp_first","social","drink",3.40119738166216,3.2817373373954,-0.119460044266753
"540",109,21.5,"female","exp_first","social","fairness",3.15492710026793,2.77645292798661,-0.378474172281317
"541",109,21.5,"female","exp_first","social","reach",3.40119738166216,3.24033075986946,-0.160866621792695
"542",109,21.5,"female","exp_first","social","snack",3.40119738166216,3.40119738166216,0
"543",110,16.6,"male","unexp_first","physical","containment",3.20437113866532,2.598235335095,-0.606135803570315
"544",110,16.6,"male","unexp_first","physical","continuity",2.60090556365088,2.33020026002702,-0.270705303623863
"545",110,16.6,"male","unexp_first","physical","solidity",3.22658965484538,2.28238238567653,-0.94420726916885
"546",110,16.6,"male","unexp_first","physical","support",2.484906649788,3.3603753871419,0.8754687373539
"547",110,16.6,"male","unexp_first","social","drink",2.94366571984001,3.40119738166216,0.457531661822143
"548",110,16.6,"male","unexp_first","social","fairness",2.77645292798661,2.47303707423262,-0.303415853753994
"549",110,16.6,"male","unexp_first","social","reach",2.93226269960532,3.21807228926852,0.285809589663192
"550",110,16.6,"male","unexp_first","social","snack",3.07454345397828,3.40119738166216,0.326653927683874
